text,label
주원 이 아담 한 여자 를 좋아하 는구나,happiness
이뻐 죽 겠 네,happiness
원래 명절 지나 면 몸무게 가 느 는데 오히려 줄 었 어요,happiness
당황 하 니 전라도 사투리 ㅋㅋㅋ ㅋㅋ,happiness
그리고 축하 드려요,happiness
자 이제 는 이정현 씨 손 에 장 을 지진다 약속 했 지요,happiness
묵묵히 힘든 거 다 견뎌 내 고 드디어 빛 을 보 았 네요 ㅎㅎ,happiness
이 사람 참 진국 일세,happiness
축하 해요 바다 누님 결혼 까지,happiness
지금 도 그렇 지만 전성기 떄 유진 은 진짜 대박 이 었 지,happiness
축하 해요,happiness
역시 무도 짱,happiness
김종민 대상 받 으면 진심 축하 해 줄 듯,happiness
왠지 정화 된 느낌,happiness
쯔 엉 화이팅,happiness
소소 한 재미 가 피곤 함 을 풀 어 줌 걍보면 웃 김,happiness
근데 살만 하 신 것 같 다 ㅋ,happiness
그 중 친 박이 최고 지,happiness
꼭 명승부 로 우승 을,happiness
강 물 건너갔 단 걸 알 고 부상 선수 들 걱정 해 주 는 척 하 네 ㅎㅎㅎ ㅎㅎ,happiness
축하 합니다 몸 관리 잘 하 시 길,happiness
내 가 재밌 는 거 하나 알려줌 ㅋㅋ,happiness
진짜 축하 해요,happiness
유승호 군대 일찍 잘 다녀와서 이제 흥 할 일 만 남음,happiness
암튼 이준기 멋있 다,happiness
어머니 는 지금 방 에서 짐 싸 고 계시 는데 왜 그런지 모르 게 뜸 ㅋㅋ,happiness
브라 가 다 비쳐서 흥분 할까 봐 계속 땅 만 봤 음 ㅋㅋ,happiness
점주 님 이랑 나 랑 통했 음,happiness
둘 다 너무 이쁘 구 사랑 스러운 것 같 아요 ㅎㅎㅎ ㅎㅎ,happiness
크리스마스 때 애 들 이 보 자구 난리 일 거 같 다 능,happiness
이거 는 거의 착각 이 고 아 걍 누가 봐도 좋 아 하 는 게 느껴진다,happiness
깊 은 쌍꺼풀 이 큰 눈 을 더욱 돋보이 게 했으며 열정 이 가득 한 여자 라고 생각 했 다,happiness
어제 축제 라서 제 가 얼굴 오른쪽 광대 그쪽 에 타투 를 했 거든요,happiness
돌 준이 카페 오 셔서 돌 준비 잘 하 세요 ^^,happiness
어제 이력서 넣 은 곳 에서 연락 왔어요,happiness
글 보 다가 애인 이랑 통화 하 거나 만나 면 힘 이 난다는 과학 적 연구 에 관한 글 이 있 어서 남친 한테 보여 줬 어요,happiness
생리통 도 심하 고 배 아픈 데 다 다음 주 에 친구 들 끼리 워터 파크 도 가 는데 짝 남 도 온다는 ㅎ,happiness
교대 분 전아 조아 조아 조아 좌 오자 와 조아 조아 ㅗ,happiness
분 졸 았 네 ㅋㅋ,happiness
영상 귀엽 죠 ㅎ,happiness
사례금 드릴께요,happiness
백조 가 드디어 취업 했 습니다 ㅠㅠ,happiness
다이어트 도시락 끄 읕,happiness
지금 딱 이 예요,happiness
난 칼 퇴 할 게,happiness
싸인 펜 이나 물감 으로 그림 을 예쁘 게 그리 신 후 여름 물놀 이 가방 으로 사용 하 셔도 참 좋 아요,happiness
출퇴근 이 현실 적 으로 좋 당 지극히 개인 적 인 ex 에 영 오해 하 지 마 세영 사실 내 가 지금 둘 다 하 고 있 는 데 아 는 동생 이 그러 더라고 오빠 는 출퇴근 이 니까 되 요,happiness
이번 에 아이 책가방 샀어요,happiness
라도 이전 글 이 궁금 하 면 검색 하 시 면 다 나옵니다 ㅎㅎ,happiness
정신 차리 고 미친 듯이 일 한지 년,happiness
술 좋 아 하 고 친구 좋아합니다,happiness
현재 나 의 신분 은 말년 휴가 나온 구 닌 임할 게 없 어서 ㅋㅋㅋ ㅋㅋ ㅋㅋ,happiness
우 오 아아 ㅏ톡됨ㅋㅋ이거따라하지마세욬ㅋ,happiness
그리고 손 님 이 거스름돈 천 원 더 주 셔서 걍 내 가 먹 음 ㅋㅋㅋ ㅋㅋㅋ,happiness
오늘 로써 주 되 는 예비 맘 인데요,happiness
신난다 이제 놀 자 유후 ㅜㅜ,happiness
근데 졌 다고 남자 친구 한테 말 하 니까 놀리 는 말투 로 졌 데요 졌 데요,happiness
아 이제 다 컸 구나 하 는 뿌듯 함 과,happiness
너 포함 된 모든 기억 은 다 좋 으니깐 그니깐 고백 할 거 야,happiness
우왕 알바 톡 삼 위 까지 됬 었 네여 ㅋㅋㅋ ㅋㅋㅋ ㅋㅋ,happiness
어쩔 수 없이 헤어지 게 되 었 어 ㅋㅋ,happiness
그런데 매주 짜 잘 짜 잘 하 게 하 던 업데이트 랑 은 좀 차원 이 다른 느낌 이 네요,happiness
맞 는 거 가태 누군지 는 말 못 하 는데 이 름들으면다아는연옌이랑지금사귄다ㅋㅋ,happiness
내 취향 은 아니 라고 하 니 자기 눈 에 는 이쁘 다며 다른 사람 들 눈 에 도 괜찮 을 거 라 하 네요 ㅎㅎㅎ,happiness
맛있 는 거 먹 으면서 남친 돌려 까 고 아주 재밌 을 듯 ㅠㅠ,happiness
여자 연예인 보다 남자 연예인 한테 더 자극 됨,happiness
댓글 잘 읽 었 습니다,happiness
그런데 저 랑 말 이 너무너무 잘 통하 더라구요,happiness
그 남자 도 나 엄청 사랑 한다고 매일 매일 내 생각 하 면서 산다고 말 해 주 는데,happiness
어제 발주 내 서 온 그래 놀라 먹 엇 더니 맛 잇 당 ㅋㅋㅋ,happiness
오늘 우리 아가 태어난지 딱 일주일 되 는 날 입니다,happiness
정말 오랜만 에 꿈 에 온 너,happiness
초경 하 는 날 은 축하 받 을 날 이 라고 하 는데,happiness
제목 과 좀 쌩 뚱 맞 지만 ㅎㅎ,happiness
곧 비 가 그치 고 먹구름 이 걷히 면 무지개 가 보일 테 니,happiness
대학생 인데 제 가 좀 어려 보이 나 봐요,happiness
너 누구 니 ㅋㅋㅋ,happiness
어른 들 하고 선생 심지어 어 무니 까지 전부 저 보고 접대 쪽 으로 가 래여 ㅋㅋㅋ,happiness
프링 클 마시 고 exid 몸매 처럼 돼야지,happiness
연수 기 원 이 라고 해서 바로 신청 하 고 오 는 길 이 에요 ㅋㅋ,happiness
귀여니 처럼 내 가 권권 살 게 미 곰 언니 ㅠㅠ,happiness
아이 들 의 리액션,happiness
lgbt 커뮤니티 오픈 퀴어 가 오픈 했 습니다,happiness
가족 이 나들이 하 기 좋 은,happiness
땀 빼 는 게 최고 인 듯,happiness
시 부터 지금 까지 받 은 손 님 명 ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ ㅋㅋ,happiness
여자 친구 가 있 어요,happiness
완전 잘 어울려요,happiness
전 공민지 가 더 좋 습니다,happiness
동메달 딴 것 정말 축하 해요,happiness
형 돈 오빠 올 만 에 놀러왔 어여 새벽 두 시 가 넘 었 는데 ㅋㅋ,happiness
젤로 의 다비드 상 ㅋㅋㅋ ㅋㅋㅋ ㅋㅋ ㅋㅋ,happiness
정말 재밌 고 웃음 이 많이 나오 도록 보 니 좋 더라고요,happiness
생일 축하 드립 니 당,happiness
일 축하 해요,happiness
토요일 은 세븐 틴 을 보 며 신나 게 놀 아야지 ♡,happiness
번 째 생일 을 축하 해,happiness
진심 으로 축하 드립니다,happiness
생일 축하 드리 고 항상 응원 할게요,happiness
안녕 하 세요 형 도 니 오빠,happiness
진짜 어제 오빠 목소리 들 어 보 니깐 구래 도 좀 좋 아 진 것 같 고 컨디션 도 완전 좋 아 보여서 완전 완전 다행 이 예요 ㅎㅎ,happiness
우와 정수 오빠 도 뜨 고 형 돈 오빠 도 뜨 고,happiness
만능 간장 으로 두부조림 하 고 꽁치 통조림 으로 튀김 해서 저녁 식사 하 고 또 닭갈비 만들 어 얼마 전 저녁 식사 했 는데 시아버님 이 very delicious 라고 하 셨 습니다,happiness
사랑 둥이 들 상 받 은 거 너무너무 축하 해요,happiness
캐럿 총괄 리더 님 태어난지 일 축하 해요,happiness
오빠 생일 축하 해 여 ♡,happiness
오늘 하루 도 수고 했어요,happiness
오빠 넘 넘 귀여워 요,happiness
항상 빛내 줄께 세븐 틴,happiness
오빠 넘 좋아,happiness
오빠 ㅏㅏ오빠는 볼수록 너무 귀엽 고 멋진 거 같 애 용 ㅜㅠ,happiness
제 가 무한도전 도 완전 좋 아 해요,happiness
유재석 오라버니 tv 예능 프로그램 들 방영 이 오래 하 시 니 좋 네요,happiness
오빠 땜시 항상 행복 한 미란 이 가,happiness
생일 축하 해요,happiness
아자 아자 엘 쥐 만세 재현 님 만세,happiness
활동 이 굿 이 지요,happiness
과장 진급 댓 슈 ㅎㅎ,happiness
언제나 지금 처럼 건강 하 시 고 보이 든 보이 지 않 든 저 에게 는 오빠 는 항상 반짝반짝 빛나 는 별 입니다,happiness
쎄 더 넴 세븐 틴 화이팅 ♡,happiness
와우 대상 축하 드립니다,happiness
오빠 정말 축하 드리 고 진심 사랑 합니다 ♡,happiness
드 시 는 모습 이 어찌나 복 스러우 신지 ㅎㅎ,happiness
응원 소리 크 다는 소문 이 있 던데 호시 오빠 진정 해요 ㅋㅋ,happiness
백종원 님 의 방송 잘 보 고 있 습니다,happiness
항상 응원 합니다,happiness
저희 캐럿 들 이 있 으니까 힘내 세요,happiness
엘지 선수 들 화이팅,happiness
오늘 밤 을 새 가 면서 김연아 선수 만 기다렸 답니다,happiness
연아 선수 회이 팅 이 구여,happiness
연아 화이팅,happiness
화이 링,happiness
막 이유 없이 그냥 어느 날 좋 아 져 있 는 기분 아세요 ㅋㅋ,happiness
대상 받 으신 거 초 특급 슈퍼 울트라 메가톤 급 으로 격하 게 축하 해요,happiness
또 한 마음 으로 촬영 해서 그렇게 달력 을 만드 는 무한도전 팀 최고 입니다,happiness
형 쵝오,happiness
유 느 님 내일 이 면 해피 투게더 가 하 네요 ^^,happiness
승관 아 너 에게 편지 를 안 쓸 수 가 없 네,happiness
패 떴 개그계 큰 대모 이경실 씨 탄 잘 봤 습니다,happiness
유재석 오라버니 해피 투게더 해피 파출소 편 봤 어요,happiness
저러 니까 자신 보다 어린 사람 한테 미개 하 다는 소리 듣 지,disgust
세금 을 쳐 내라 양아치 들 아,disgust
댓글 창 냄비 근성 토 나온다 진짜,disgust
개월 계약 은 뭐 하 자는 얘기 지,disgust
소녀 시대 미국인 티파니 를 국내 에서 추방 해라,disgust
보수 단체 라 부르 지 마 라 그게 어디 보수 냐 알 바단 체지,disgust
유인나 얼굴 이 한 겹 더 있 는 거 같 다,disgust
잠수함 은 아닌 거 같 은데 상대 가 워낙 구라 쟁이 방산 비리 집단 이 라 누구 맞 는지 모르 겠 다,disgust
대한민국 제 일 개 쓰레기 를 대통령 으로 뽑 은 인간 들 아 반성 해라,disgust
갈등 조장 더럽 게 하 네 기 레기,disgust
삼성 의 머슴 새끼,disgust
삼성 최순 실 딱 가리,disgust
갤 레기 가 쏘 아 올린 작 은 손모가지,disgust
지네 엄마 처럼 역겹 게 생 겻 네,disgust
답답 하 다 정부 는 뭐 하 는 집단 인지,disgust
이거 인정 되 면 전 세계 가 개판 된다 정말 철면 피네,disgust
에반 게리온 이나 만들 어라,disgust
럼프 야 이왕 하 는 김 에 닭 사모 틀니 랑 일 베 충 으로 가득 한 헬반도 좀 날려 버려라,disgust
생긴 거 바라 진실 되게 생기 질 않 앗 잖냐,disgust
미국 통신사 노트 영구 퇴출 한다 네 폭탄 은 그래야지,disgust
황우석 을 잇 는 대국민 사기극,disgust
니년 이 나쁜 년 이 다,disgust
누구 를 위한 경찰 이 냐 박근혜 의 경찰 은 해산 하 라,disgust
블랙리스트 는 내란죄 다,disgust
재수없 는 년 꼴 보 기 싫 다,disgust
에라이 개돼지 보다 못 한 새 끼 야,disgust
국민 들 피 를 빨아먹 은 년 들,disgust
아무리 그래 봤 자 필 사람 은 다 핀다,disgust
이런 건 실제로 보 면 티 확 난다 사진 빨,disgust
종북 방송국 jtbc,disgust
이거 완전 미 칬네,disgust
이래서 힙합 이 문제 야,disgust
선동 도 이 정도 면 의도 적 이 다,disgust
저 짓거리 하 느라 대포 폰 쓸 수 밖에 법대 로 처리 하 라,disgust
음 불매 운동 한 번 거하 게 해야 겠 군,disgust
인터넷 좀 하 다 밥 먹 으려고 했 는데 이 기사 보 고 나 니 밥맛 떨어지 노,disgust
짤릴 거 대비 해서 스스로 위안 하 는 속좁 은 인간,disgust
안 걸릴 거 라고 생각 하 는 게 더 웃기 네,disgust
어쩐지 맹장 수술 이후 로 몸 이 안 아픈 데 가 없 다 했 더니,disgust
종북 문죄 인 을 탓 하 지 않 는 촛불 은 가짜 다,disgust
전 국민 이 나왔 다고 해라 그냥,disgust
결론 은 보험 사 가 쓰레기 네,disgust
작가 가 미쳤 나 봐요,disgust
시차 가 없 지만 일 도 못 기다리 나,disgust
삼성 꺼 라고 빨 아 제끼 더니 꼴 좋 다,disgust
신 의 영역 을 침범 하 는 인간 들,disgust
정신 나간 애 들 이 많 네,disgust
소중 한 아이 들 잃 어 가 고 있 을 때 피부 탱 글 해 지 니까 좋 더나,disgust
작년 여름 에 덥 다고 징징 거린 것 들,disgust
요즘 한전 다니 는 색히 쪼개 고 다니 던데 누진세 적용 하 고 지 들 은 배불러서 그런가,disgust
epl 에서 검증 받 으라고 나불대 던 무 빠 들 할 말 있 냐,disgust
말 도 잘못 하 는데 자기 머리 를 먼 수 로 올리 냐 미친,disgust
지금 대부분 귀경 중 일 텐데 버러지 같 은 알 바 들 은 가족 도 없 나 보 네 사생아 같 은 색히 들,disgust
그러면 술 담배 만들 지 마 왜 만들 어서 난리 여,disgust
이런 찢 어 죽일 인간 군상 들,disgust
솔직히 실력 없 는 애 들 이 전부 쓰레기 관심 종자 들 이 라서 듣 기 거북 할 정도,disgust
땅덩어리 만 컸 지 하 는 짓거리 가 조폭 수준 이 네,disgust
개신교 존나 싫 음,disgust
방통 위 여성부 는 도대체 왜 있 는지 모르 는 부서,disgust
백수 니까 덥 지 한 심인 생 들 아 ㅋㅋ,disgust
미국 판 허경영 이 구나,disgust
올해 최고 의 망언,disgust
응 이제 순 실전 자 제품 안 살 거 야,disgust
과 한 영어 사용 눈살 찌푸려 지 는 건 나 뿐 인가,disgust
네이버 댓글 대대 그 나이 먹 고 취업 도 못하 는 한심 한 놈 들,disgust
선동 과 소문 을 맹신 하 는 좌 좀 들 답 게 추측 성 기사 에 열광 하 는구나,disgust
왜 우리 나라 국민 을 목 조르 냐 중국 어선 진작 에 침몰 시 켯으면 됫자나 중 국민 들 배불리 먹이 고 자국민 굶기 냐,disgust
최순 실 이 시켰 겠 지,disgust
디젤차 운전자 새끼 들 구속 시켜라,disgust
비계 덩어리 믿 고 그게 덩치 라고 까부 는 돼지 들 극 혐 돼지 들 주변 은 항상 쉰 내남,disgust
한 나라 의 대통령 으로써 부끄럽 지 도 않 냐,disgust
기자 가 이렇게 글 못 써도 되 나,disgust
대통령 을 뽑 은 게 아니 라 도둑년 을 뽑 았 군,disgust
명 중명 이 말 이 되 냐,disgust
위기 는 모르 겠 으나 애플 점점 마음 에 안 든다,disgust
안 좋 은 것 만 죄다 따라 하 네,disgust
거시기 도 작 은 것 들 이 성욕 은 많 아서 별 짓 을 다함,disgust
아 또 엄청 습하 겠 구나,disgust
인간 들 이란,disgust
어느 나라 나 극우 는 노 답,disgust
머리 에 뭐 가 들 었 나 그것 이 궁금 하 다,disgust
진짜 악마 가 따로 없 네요,disgust
탄핵 반대 하 는 새 누리 당 니 들 돌멩이 로 맞 는다,disgust
난 박명수 꼴 보 기 실 어 안 본 지 몇 년 됐 다,disgust
무기 징역 사형 안 하 면 이 나라 국민 개돼지 로 본다는 거 임,disgust
우리 가 어째 두 년 들 에게 이리 농락 을 당했 는지 화 밖에 안 난다,disgust
올해 연말 은 최악 이 네요,disgust
맨날 비오 냐,disgust
짱 개 들 이 그럼 그렇 지 질서 도 개념 도 없 는 나라,disgust
그니까 왜 박근혜 를 뽑 았 냐 참,disgust
이젠 욕 도 안 나온다,disgust
남자 연예인 중 에 신체 멀쩡 한 사람 이 하나 도 없 음 ww,disgust
짱깨 폰 은 안 산다,disgust
경제 사범 임종룡 유일호 끌어내 라,disgust
돈 만 아 는 변호사,disgust
박신혜 언니 연기 연습 좀 하 세요 연기 가 왜 그 모양 이 에요,disgust
일 에 관련 된 사람 들 카톡 받 기 싫 어,disgust
광화문 에 걸 어 둬라 뼈 까지 발라 버리 게,disgust
어쩐지 실력 도 없 는 게 왜 이렇게 까지 뜨 나 했 더니 다 이유 가 있 었 네 ㅉㅉ,disgust
남로 당 빨갱이 추종 자 들 이 만든 찌 라 시 를 어떻게 교과서 로 받 아 들입 니까,disgust
얘 나쁜 애 에 요 어서 보내 요,disgust
이럴 려고 ai 안 막 은 거 냐,disgust
하나 같이 다 쪼다 같이 생겼 다,disgust
이것 도 갤 노트 광고 기사 네 얼마 쳐먹 었 나,disgust
누가 잘 알 지 도 못하 면서 신고 한 거 야,disgust
헬 조선 에서 에어컨 은 사치 인가,disgust
헬 조선 조기 교육 철저 하 네,disgust
이 색기 완전 양아치 네,disgust
중국 진짜 양아치 네,disgust
이것 참 짜증 나 네 정말,disgust
에라이 무 개념 들 진짜 한심,disgust
올해 폰 바꾼 사람 들 만 호구,disgust
저딴 식 으로 하 면 나중 에 계속 구구단 만 찍 고 앉 아 있 겠 지,disgust
국민 혈세 받 아서 성과급 잔치,disgust
as 개 그지 같 아서 안 쓴다,disgust
투명 한 건 없 지 이 나라 에,disgust
돈 많 은 부모 만나 서 행패 는 ㅉㅉ,disgust
나무 나 좀 심 어라 중국 새끼 들 아,disgust
재벌 에 관대 한 조 의 연판 사 몇 년 후 어디 서 근무 하 는지 끝 까지 지켜보 겠 다,disgust
사무총장 내내 물 에 물 탄 듯 술 에 술탄 듯 지내 다가 뭔 대선 이 야,disgust
일본 보다 더 얄밉 고 꼴 보 기 싫 은 게 중국 임,disgust
음식 으로 장난치 지 마 라,disgust
지루 한 드라마 는 제발 끝내 자,disgust
너희 조상 들 은 이 보다 몇 억 배 는 더 잔인 한 악마 들 이 었 다,disgust
요즘 시대 에 능력 없이 취집 하 려 하 는 김치 년 들 극 혐,disgust
대통령 하 지 말 고 그냥 여자 하 지 그랬 어요,disgust
인제 공무원 이 라면 치가 떨릴 지경,disgust
교통 불편 하 게 매주 마다 이 짓거리 네,disgust
노래 보다 예능 에 항상 먼저 나오 네,disgust
당신 이 대한민국 대통령 이 라는 게 부끄럽 습니다,disgust
경기 좋 을 때 비정규직 노동 자 한테 해 준 게 뭐 있 냐,disgust
죽여 그냥 제발 좀,disgust
고작 인하 대 가지 고 겁나 쪼잔 하 게 구네,disgust
어디 서 구린 냄새 안 나 요,disgust
빙신 경찰 때메 세금 내 는 게 아깝 다,disgust
지 수준 은 중기 도 못 가 는데 대 기업 서류 만 씀,disgust
국정 교과서 도 아프리카 에서 나 있 을 법 한 일 이 다,disgust
진짜 막장 도 이런 막장 이 없 다,disgust
한화그룹 꺼 이용 하 지 맙시다,disgust
메르스 때 진작 구속 됐 어야 했 는데 ㅉㅉ,disgust
노 답 역대 최악 의 무능 정부,disgust
전라 디언 은 왜 그렇게 계산 적 이 고 지역 융합 장난 아니 고 뒤통수 잘 치 는겨,disgust
아직 까지 일본 놈 들 한테 치욕 을 당하 네 멍청 한 한국인 들,disgust
친일파 새끼 들 대놓고 하 네,disgust
승부조작 충 은 손모가지 를 잘라야지,disgust
그깟 돈 이 뭐 라고 양심 을 팔아먹 냐,disgust
서울 시내 에 저딴 게 있 다는 게 더 화 가 난다,disgust
경찰 이 한패 니까 수사 안 하 겠 단 거 지,disgust
이런 걸 관 종이 라고 한다,disgust
군대 나 갔 다 와서 썩어빠진 멘탈 이나 고쳐라,disgust
알 면 알 수록 어 이 가 없 어서 말 이 안 나온다,disgust
너 의 노코멘트 가 이상황 에서 더 이상 한 거 알 지,disgust
김아중 도 의심 스러움 ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,disgust
기추 니 와 버 엉 우 는 감옥 에 꼭 집 어 넣 어야 혀,disgust
또 조작 질 이 냐,disgust
농가 탓 을 하 다니 제정신 인가,disgust
교육 받 으면 뭐 해 얼굴 멍 자국 도 못 알아보 는 멍청 한 년 인데,disgust
유라 야 그 많 은 돈 으로 좀 이뻐 지 기 나 하 지 그랬 냐,disgust
찌그러진 검 은 후라이팬 얼굴 은 해 가지 고 얍삽 한 영감,disgust
저 돼지 얼굴상 아 재수없 어,disgust
경찰차 에서 내릴 때 쪽 팔린 줄 은 아 나 보 네 얼굴 가리 네,disgust
닭 사모 집회 봤 는데 죄다 노인 네,disgust
엄마 가 진짜 생각 없 다 본인 딸 생각 은 안 하 고 개 가 더 걱정 임,disgust
아이폰 진짜 허접 화면 넘 잘 깨지 고 물 에 빠트리 니 기냥 먹통 되 드만,disgust
죽 은 사람 의 지식 을 습득 하 기 위해서 뇌 를 먹 었 다는 설 이 있 습니다,disgust
술 처먹 고 졸 다 보 니 갓길 로 기어들어가 지,disgust
돈 이 많 으니까 맘대로 해도 된다고 생각 하나 보네,disgust
쓰레기 도 이런 쓰레기 집단 이 검찰 이 라니 권력 의 개 들,disgust
그걸 이제 안 건가 참 우리 현실 씁쓸 하 다,disgust
여름 이 진짜 싫 어,disgust
얼마 받 고 기사 쓰 셨 나요,disgust
이 샛 기 도대체 얼마나 쳐먹 엇 길래 이러 냐,disgust
생긴 것 도 이제 보 니 짱깨 처럼 생겼 다,disgust
진짜 싹 의식 개선 을 해야 하 는 데 썩 은 물 갈이 도 좀 하 고 자기 자식이 라도 저럴까,disgust
최저 시급 오르 면 뭐 해 시발,disgust
기사 쓰 고 읽 지 도 않 냐 책임 감 도 없 는 개기 자,disgust
나라 망신 이 다 돈 있 는 자 들 의 나라 인가,disgust
내일 kt 전 관중 백 명 이나 올까 최악 의 꼴찌 노 잼 경기 하 겠 다,disgust
난 공산당 이 싫 어요,disgust
재미없 는 박명수 빠지 고 엄현경 빼 고 갑시다,disgust
저런 마음 으로 년 이 넘 도록 국민 을 우롱 했 다는 사실 에 소름 이 끼친다,disgust
그러 니 견 찰 소리 듣 지 쓰레기 양아치 새 퀴들,disgust
쓰레기 들 이 만든 쓰레기 세금 낭비 그만 해라 쓰레기 들 아,disgust
국제 전화 수신 거부 는 안 되 나요,disgust
닭 인 줄 알 았 더니 꿩 이 네 머리 처박 고 숨 은 꼴 이,disgust
뭔 자격 으로 출마 를 하 냐 누가 뽑 아 준다고,disgust
살인자 같이 생겼 네,disgust
기회주의 끝 을 보여 주 는 사람,disgust
역시 양아치 기업 이 네,disgust
갤럭시 써 아이폰 쓰 는 매국노 들 아,disgust
개똥 싸 는 소리 하 구 있 네 웃기 지 도 않 네,disgust
농협 은 조합장 비리 가 많 던데,disgust
도대체 이 나란 뭐 가 진실 인지 모르 겠 다,disgust
썩 은 동태 눈깔 같 다 매섭 기 는 ‥,disgust
하 는 거 찍 는다는 자체 가 변태 아닌가,disgust
이 인간 은 입 만 열 면 거짓말,disgust
그냥 찌그러져 잇 어라,disgust
중간 에 똥오줌 을 얼마나 쌀 지,disgust
기승 전 뇌물 특검 의 머리 엔 온통 뇌물,disgust
그럼 지금 까지 미완성 제품 팔 았 단 거 아니 냐,disgust
와 아주 살 기 싫 어 지 는 나라 다,disgust
솔직히 오버 워치 개 노 잼 맞 잖아,disgust
니 얘기 궁금 하 지 도 않 고 제발 연예계 에서 나가 주 라,disgust
박근혜 의 마지막 발악 이 네,disgust
도대체 정상 적 인 부분 이 하나 도 없 네요,disgust
하여간 네티즌 들 미개 한 수준 하고 는 ㅉ,disgust
일 처리 그지 같이 해서 또 국민 들 혈세 나가 는 거 지,disgust
정신병자 들 인가 왜 남 의 바다 에 와서 뒤지 지,disgust
댓글 에 왠 저능아 새끼 들 이,disgust
lg 는 진짜 레전드 대우 이 따구 로 하 냐,disgust
버스전용차로 가 왜 차로 에 있 는 거 지,disgust
시발 이 게 사람 사 는 거 냐,disgust
엘지 에서 일 하 지만 엘지 폰 은 안 쓴다,disgust
달전 이랑 똑같 은 개소리 지겹 지 도 않 나,disgust
진짜 밥 이 아깝 다,disgust
너 도 거지 년 처럼 생겼 네,disgust
난 친척 모이 는 거 싫 던데,disgust
저런 돈벌레 들 에게 지 도 주 는 건 매국 행위 로 간첩죄 로 처벌 해야 됨,disgust
역시 개 같 은 대한민국 정부 의 병 신력 은 만렙,disgust
친일파 박통 수호 하 는 박사모 들 태극기 내려라,disgust
서장훈 진짜 극 혐 나이 값 못 하 고 지 밖에 모르 고 입 만 나불나불,disgust
니 들 땜 에 암 걸리 겠 다,disgust
또 아저씨 들 토크 쇼 냐,disgust
진정 노망 났 다고 밖 에 할 말 이 없 네,disgust
개돼지 소리 들 어도 싸 네,disgust
판사 미친 거 아냐,disgust
그거 좀 폐지 해라 진짜 전파 낭비 다,disgust
이딴 기사 보 려고 클릭 한 내 가 참 밉 다,disgust
광우병 선동 하 신 분 들 진짜로 뇌 에 구멍 뚫리 신 듯 함,disgust
아 육 대 폐지 왜 안 해요,disgust
김정은 이 정말 지 가 나라 를 다스리 니까 완전히 시민 들 을 가만히 못 놔두 네,disgust
여기 박사모 알 바 들 천지 네 정신병자 들 ㅉㅉ,disgust
지 애비 하 던 짓 고대로 ㅋ,disgust
너 는 대통령 이 아니 라 악 마다,disgust
서민 은 휴대폰 도 못 바꾸 는 법 이 단통 법 이 지,disgust
시즌 제 말 고 폐지 해 주 세요 꼴 보 기 싫 습니다,disgust
난 진심 가수 들 이 드라마 주인공 하 는 거 반대,disgust
이번 에 보수 가 빨갱이 라는 걸 절실 하 게 느꼈 다,disgust
와 정말 무식 해도 이렇 세 무식 한 정권 이 있 을까,disgust
시간 충전 했 는데 시간 지나 니까 꺼지 더라,disgust
어째 사진 들 하나하나 가 극 혐이냐,disgust
인간 이 길 포기 했 네,disgust
땅값 올릴 려고 진짜 가지가지 하 는구나,disgust
제주도 가 중국 자치령 이 될 것 같 다,disgust
아베 가 좋 아 할 일 만 골라서 하 네,disgust
유재석 빼 고 전체 적 으로 물갈이 한번 해라 지겹 다,disgust
진짜 뻔뻔 한 것 들,disgust
토스트 가 게 다 망해라,disgust
하여간 프랑스 수준 을 알 겠 네 폭력 과 야만 성 을 버리 지 못하 고 있 다,disgust
티파니 보다 못 한 것 들 이 악 플 쓰 기 바쁨,disgust
진짜 별로 야 싸가지 없 는 말투,disgust
애꿎 은 선수 나 죽이 지 마시 고 체계 적 인 관리 나 하 세요,disgust
다 좋 은데 유리 천장 타령 하 지 마 라 진짜,disgust
너 네 는 진짜 문제 가 뭔지 모르 는 거 니,disgust
낙태 도 살인 이 야 정신 차려,disgust
근데 박근혜 아직 도 청와대 에서 안 나오 고 뭐 하 니,disgust
미친 인간 창녀 를 호텔 로 불러 들 이 지 않 나 이번 엔 음주 뺑소니 인간 말 종이 다,disgust
되 지 도 않 는 소리 하 지 마 라 그냥 조용히 응원 하 는 게 도와 주 는 거 다,disgust
유승준 이 이럴수록 점점 더 비 호감,disgust
진짜 연예인 들 별루 다,disgust
조선 놈 들 왜 오늘 은 이슬람 타령 안 하 냐,disgust
미친 것 들 이 쌍 으로 염병 하 네,disgust
그 목사 쉐 끼 사실 은 알 고 변호 를 하 는 건지,disgust
화장 을 하 든 변장 을 하 든 오지랖 떨 지 마,disgust
뒤 에 정지등 방향 등 좀 고장났 으면 고치 고 다녀라 제발,disgust
이슬람 이랑 짱깨 놈 들 은 다 쓰레기 다,disgust
불체 자 면 나가 는 게 당연 한 거 아닌가,disgust
이 나라 정부 시스템 은 이미 우리 가 신뢰 할 수 없 는 지경 에 와 있 다,disgust
역시 일본 또 라이 들 많 아,disgust
이런 제목 을 내놓 는 기 레 기 들 진짜 문제 다,disgust
죽 어라 진짜 더러워,disgust
조센징 들 은 일일이 의미 부여 안 하 면 살 수 가 없 나 보 다,disgust
